a,z,delta,theta,growth_rate
0.04036453929675902,23.77422057633376,0.05123488645559908,0.051230892020243377,0.9999220368067144
0.0405508535448369,23.66039337234429,0.05147135733811591,0.051467288600986746,0.9999209514312506
0.04073802778040979,23.547089156851197,0.05170891937449747,0.05170477495479625,0.9999198509705608
0.040926065972999595,23.43430552694061,0.05194757759484868,0.05194335608611256,0.9999187352147766
0.04111497211045073,23.322040090739034,0.0521873370523728,0.05218303702199689,0.9999176039510965
0.04130475019901464,23.210290467362658,0.05242820282347586,0.052423822812228515,0.9999164569637817
0.041495404263434794,23.09905428686682,0.052670180007871444,0.0526657185293977,0.9999152940340611
0.041686938347032035,22.98832919019577,0.052913273728686025,0.052908729269004535,0.9999141149401416
0.041879356511790325,22.878112829132636,0.05315748913256462,0.053152860149555545,0.9999129194571713
0.042072662838442895,22.76840286624962,0.05340283138977703,0.053398116312657506,0.9999117073571416
0.04226686142655878,22.659196974858432,0.053649305694324384,0.05364450292311613,0.9999104784088797
0.04246195639462977,22.55049283896094,0.05389691726404623,0.05389202516903409,0.9999092323780194
0.04265795188015774,22.44228815320006,0.05414567134072805,0.054140688261906815,0.9999079690269259
0.04285485203974242,22.33458062281086,0.05439557319020919,0.054390497436720794,0.9999066881146624
