z,a,H_LCDM,H_B,H_C,H_ratio_B_over_LCDM,H_ratio_C_over_LCDM,mu_LCDM,mu_B,mu_C,mu_diff_B_minus_LCDM,mu_diff_C_minus_LCDM,f_of_a
0.12020033388981635,0.8926974664679583,74.14207310794257,75.77629579719174,75.8094485459533,1.0220417722454285,1.0224889238743462,38.83223642547317,38.78205095156949,38.78163395285338,-0.050185473903681554,-0.050602472619786454,0.9494377901735468
0.12520868113522537,0.8887240356083087,74.32966578030685,75.95985265264882,75.99502160054895,1.0219318472002854,1.0224049954047194,38.924465372513446,38.874394700230944,38.8739557373607,-0.050070672282501505,-0.05050963515274276,0.9486303201072211
0.1302170283806344,0.8847858197932054,74.51845765285336,76.14460276973084,76.18184964835892,1.0218220447402835,1.02232187900687,39.01343044253166,38.963474431111365,38.96301309375171,-0.04995601142029216,-0.05041734877994486,0.9478106637084538
0.1352253756260434,0.8808823529411766,74.70844706000666,76.33054475187386,76.36993271533906,1.0217123733085272,1.022239595664435,39.09936595934032,39.04952446294285,39.04904033552418,-0.0498414963974696,-0.05032562381613559,0.9469786598321207
0.14023372287145242,0.8770131771595902,74.8996322956415,76.51767716039413,76.55927081053746,1.0216028412311282,1.0221581663891899,39.18248161303778,39.13275448081112,39.13224714249375,-0.049727132226657034,-0.05023447054402652,0.94613414593469
0.14524207011686144,0.8731778425655976,75.09201161386777,76.70599851522209,76.74986392709692,1.0214934567161902,1.0220776122199793,39.262965801281354,39.21335287742909,39.21282190206781,-0.04961292385226557,-0.050143899213544785,0.945276958086964
0.15025041736227046,0.8693759071117562,75.28558322981245,76.89550729563474,76.94171204325285,1.021384227852867,1.0219979542216602,39.340988422499734,39.29148954634955,39.290934502458484,-0.04949887615018156,-0.05005392004125042,0.944406930987894
0.15525876460767946,0.8656069364161849,75.48034532039854,77.08620194098688,77.13481512332595,1.0212751626105023,1.0219192134840471,39.416703225504996,39.36731823157761,39.36673868229538,-0.049384993927382936,-0.04996454320961874,0.9435238979795028
0.16026711185308848,0.8618705035971223,75.6762960251207,77.27808085144004,77.32917311870955,1.0211662688378356,1.0218414111208636,39.49024979744958,39.44097851552782,39.440374018583135,-0.049271281921761556,-0.049875778866443454,0.9426276910629411
0.1652754590984975,0.8581661891117478,75.87343344681739,77.47114238868966,77.52478596885057,1.0210575542622855,1.0217645682686902,39.561755254939,39.5125975101372,39.51196761781479,-0.04915774480180346,-0.049787637124211415,0.9417181409157175
0.1702838063439065,0.854493580599144,76.0717556524389,77.66538487668987,77.7216536022237,1.0209490264893062,1.0216887060859086,39.63133568995312,39.58229130278677,39.58163556189366,-0.04904438716634729,-0.049700128059456006,0.9407950769101283
0.17529215358931552,0.8508522727272727,76.271260673812,77.86080660237587,77.91977593729845,1.0208406930018092,1.0216138457516342,39.69909741203754,39.65016619849309,39.64948415032535,-0.04893121354444929,-0.049613261712188717,0.9398583271329236
0.18030050083472454,0.8472418670438473,76.47194650839987,78.05740581638344,78.11915288349824,1.020732561159659,1.0215400084646393,39.76513802027081,39.71631979187558,39.7156109721855,-0.04881822839523409,-0.04952704808530939,0.9389077184062428
0.18530884808013356,0.843661971830986,76.67381112005786,78.25518073376553,78.31978434215101,1.0206246381992348,1.0214672154422564,39.82954733225541,39.780841896147706,39.7801058351114,-0.04870543610770284,-0.04944149714400936,0.9379430763098509
0.19031719532554256,0.8401122019635344,76.87685243978463,78.45412953470594,78.5216702074308,1.020516931233062,1.0213954879192604,39.892408192423915,39.84381535142324,39.843051573608726,-0.0485928410006764,-0.049356618815188824,0.9369642252047129
0.19532554257095158,0.8365921787709496,77.0810683664685,78.6542503652294,78.72481036728992,1.0204094472495047,1.0213248471467278,39.9537971779995,39.90531673067678,39.90452475501259,-0.04848044732271717,-0.0492724229869097,0.9359709882579383
0.2003338898163606,0.8331015299026425,77.28645676762886,78.8555413379083,78.92920470438061,1.020302193112528,1.0212553143908625,40.01378521777874,39.96541695852665,39.96459629827091,-0.04836825925208643,-0.04918891950782722,0.9349631874691288
0.2053422370617696,0.8296398891966759,77.49301548015248,79.05800053256566,79.13485309696627,1.0201951755615188,1.0211869109317897,40.072438136345184,40.02418185544847,40.023332018158584,-0.048256280896715964,-0.049106118186600156,0.933940643698167
0.21035058430717862,0.8262068965517241,77.70074231102437,79.26162599697417,79.34175541982096,1.0200884012111728,1.0211196580623112,40.12981713424472,40.08167261795046,40.0807931054533,-0.048144516294257755,-0.049024028791414764,0.9329031766944779
0.21535893155258765,0.8228021978021978,77.90963503805335,79.46641574755131,79.5499115451172,1.019981876551438,1.021053577086617,40.1859792129582,40.13794624354616,40.13703655190889,-0.04803296941204138,-0.04894266104930978,0.9318506051277998
0.22036727879799667,0.8194254445964432,78.11969141059194,79.67236777005007,79.75932134330108,1.0198756079475195,1.0209886893189497,40.24097755211693,40.19305590796969,40.192115527471174,-0.04792164414723743,-0.048862024645757174,0.9307827466204979
0.22537562604340566,0.8160762942779292,78.33090915025036,79.87948002024535,79.96998468395404,1.0197696016399427,1.0209250160822172,40.2948618452601,40.24705130093323,40.24607971603609,-0.04781054432687171,-0.048782129224008486,0.9296994177814563
0.2303839732888147,0.8127544097693352,78.54328595160483,80.0877504246159,80.181901436641,1.0196638637446709,1.0208625787065468,40.34767859948527,40.29997892577731,40.29897561510069,-0.047699673707960244,-0.0487029843845832,0.9286004342415832
0.2353923205342237,0.8094594594594595,78.75681948289963,80.2971768810214,80.39507147174402,1.0195584002532787,1.0208013985277822,40.39947140355387,40.351882367576195,40.350846803869125,-0.04758903597767272,-0.048624599684742975,0.9274856106909644
0.2404006677796327,0.8061911170928668,78.97150738674308,80.50775725937481,80.60949466128073,1.0194532170331805,1.0207414968859088,40.45028116835505,40.402802533601594,40.40173418371717,-0.047478634753453264,-0.04854698463788054,0.9263547609176982
0.24540901502504173,0.8029490616621985,79.18734728079721,80.71948940230966,80.82517087970723,1.0193483198279076,1.020682895123413,40.50014634307924,40.452777869496046,40.451676194366286,-0.04736847358319096,-0.0484701487129513,0.9252076978484487
0.25041736227045075,0.7997329773030708,79.40433675846093,80.9323711258423,81.04210000470451,1.01924371425744,1.0206256145835646,40.54910310998794,40.50184455404243,40.500709008653956,-0.047258555945511205,-0.04839410133398303,0.9240442335907489
0.25542570951585974,0.7965425531914895,79.62247338954676,81.14640022002875,81.26028191794795,1.0191394058185848,1.020569676608617,40.59718556027394,40.550036675024046,40.54886670839452,-0.047148885249896466,-0.0483188518794222,0.9228641794770919
0.2604340567612688,0.7933774834437086,79.8417547209508,81.36157444961638,81.47971650585916,1.0190353998854031,1.0205151025379273,40.644425853173345,40.59738638833635,40.59618144349177,-0.04703946483699184,-0.04824440968157262,0.9216673461108371
0.2654424040066778,0.7902374670184696,80.06217827731614,81.57789155468993,81.70040366033939,1.0189317017096853,1.0204619137059803,40.69085436020822,40.64392406222933,40.64268357618221,-0.04693029797888926,-0.048170784026012825,0.9204535434139745
0.2704507512520868,0.7871222076215506,80.28374156168923,81.79534925131199,81.92234327948427,1.0188283164214669,1.0204101314403236,40.73649979619698,40.689678408317604,40.68840181204595,-0.046821387879376175,-0.04809798415102762,0.9192225806767693
0.27545909849749584,0.7840314136125655,80.50644205616942,82.0139452321577,82.14553526827856,1.018725249029593,1.0203597770594004,40.781389338463214,40.73467660078899,40.733363319216316,-0.0467127376742269,-0.04802601924689753,0.9179742666093295
0.28046744574290483,0.7809647979139505,80.73027722255152,82.23367716714375,82.36997953927104,1.0186225044223218,1.0203108718702811,40.82554873549662,40.77894438506502,40.77759383704124,-0.046604350431600494,-0.047954898455380146,0.9167084093951196
0.2854757929883138,0.7779220779220779,80.95524450296122,82.45454270405138,82.59567601322793,1.0185200873679692,1.0202634371662815,40.869002406166544,40.82250617701423,40.82111777529754,-0.046496229152310775,-0.04788463086900663,0.9154248167464583
0.2904841402337229,0.7749029754204398,81.18134132048331,82.67653946914331,82.82262461976515,1.0184180025155944,1.0202174942244728,40.91177353045743,40.86538515368717,40.86395830492697,-0.046388376770259754,-0.04781522553046358,0.9141232959620278
